52031853;ESCOLA MUNICIPAL JOSE MOREIRA GONTIJO;APARECIDA DE GOIANIA;URBANA;PUBLICA;74963-420;(62) 3258-9031;-16.81906;-49.36381
52031861;CENTRO DE ENSINO EM PERIODO INTEGRAL JUSCELINO KUBITSCHEK DE OLIVEIRA;APARECIDA DE GOIANIA;URBANA;PUBLICA;74935-630;;-16.75275;-49.29199
52031870;COLEGIO ESTADUAL MARIA ROSILDA RODRIGUES;APARECIDA DE GOIANIA;URBANA;PUBLICA;74930-140;(62) 8410-1333;-16.77007;-49.33071
52031888;CENTRO DE ENSINO EM PERIODO INTEGRAL PRESIDENTE ARTUR DA COSTA E SILVA;APARECIDA DE GOIANIA;URBANA;PUBLICA;74922-340;(62) 3282-9783;-16.74512;-49.23019
52031896;COLEGIO ESTADUAL PROFESSOR GERALDO RIBEIRO DA SILVA;APARECIDA DE GOIANIA;URBANA;PUBLICA;74910-330;(62) 3983-0819;-16.74593;-49.24886
52031900;COLEGIO ESTADUAL PROFESSOR GERVASIO SANTANA DOURADO;APARECIDA DE GOIANIA;URBANA;PUBLICA;74905-180;(62) 3227-0996;-16.74106;-49.26236
52031918;ESCOLA MUNICIPAL ROGERIO BONIFACIO;APARECIDA DE GOIANIA;URBANA;PUBLICA;74910-540;(62) 3282-6997;-16.73591;-49.24911
52031926;COLEGIO ESTADUAL VILLA LOBOS;APARECIDA DE GOIANIA;URBANA;PUBLICA;74971-310;;-16.76159;-49.34938
52031934;ESCOLA MUNICIPAL AMELIA CANDIDA BRASIL;APARECIDA DE GOIANIA;URBANA;PUBLICA;74933-030;(62) 3545-6519;-16.75661;-49.30649
52031942;ESCOLA MUNICIPAL MANOEL CABRAL DA SILVA;APARECIDA DE GOIANIA;URBANA;PUBLICA;74984-330;(62) 3255-9821;-16.78240;-49.24177
52031950;ESCOLA MUNICIPAL MENINO JESUS;APARECIDA DE GOIANIA;URBANA;PUBLICA;74960-610;(62) 9222-3312;-16.80813;-49.33472
52031969;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS;APARECIDA DE GOIANIA;URBANA;PUBLICA;74948-620;(62) 3296-7441;-16.81071;-49.34479
52031977;CENTRO DE ENSINO EM PERIODO INTEGRAL JARDIM TIRADENTES;APARECIDA DE GOIANIA;URBANA;PUBLICA;74961-100;(62) 3222-7851;-16.80640;-49.32665
52031985;COLEGIO SUL DAMERICA UNIDADE I;APARECIDA DE GOIANIA;URBANA;PRIVADA;74905-360;(62) 3280-3003;-16.73925;-49.26547
52032035;ESC MUL SANTA TEREZA DE AVILA;APARECIDA DE GOIANIA;URBANA;PUBLICA;74947-180;(62) 3575-3908;-16.79608;-49.35063
52032043;COLEGIO ESTADUAL JOSE CANDIDO ROSA;ARAGOIANIA;URBANA;PUBLICA;75330-000;(62) 9137-8386;-16.91395;-49.45123
52032051;ESCOLA MUNICIPAL CACHOEIRA PROFESSORA MARIA ISABEL DE OLIVEIRA;ARAGOIANIA;RURAL;PUBLICA;75330-000;(62) 3550-2263;-16.98730;-49.42984
52032060;ESCOLA MUNICIPAL OSVALDO FERREIRA CARNEIRO;ARAGOIANIA;URBANA;PUBLICA;75330-000;(62) 3550-2263;-16.92109;-49.45076
52032086;ESCOLA MUNICIPAL PADRE JOAO BOSCO PEREIRA;ARAGOIANIA;URBANA;PUBLICA;75330-000;(62) 3550-2263;-16.91103;-49.43853
52032094;ESCOLA MUNICIPAL VITAL LUIZ DA COSTA;ABADIA DE GOIAS;RURAL;PUBLICA;75345-000;(62) 9914-9576;-16.80907;-49.39730
52032159;ESC MUL NOSSA SENHORA DA GUIA;ARAGOIANIA;URBANA;PUBLICA;75330-000;(62) 3550-2263;-16.88388;-49.38042
52032167;COLEGIO ESTADUAL GENOVEVA REZENDE CARNEIRO;ARAGOIANIA;URBANA;PUBLICA;75330-000;;-16.91445;-49.45072
52032175;ESCOLA EMILIO BLANKE;BELA VISTA DE GOIAS;URBANA;PRIVADA;75240-000;(62) 9661-8711;-16.97980;-48.94688
52032183;COLEGIO TEREZINHA DE JESUS;BELA VISTA DE GOIAS;URBANA;PRIVADA;75240-000;(62) 3551-1212;-16.97565;-48.95226
52032191;CENTRO DE ENSINO EM PERIODO INTEGRAL PEDRO VIEIRA JANUARIO;BELA VISTA DE GOIAS;URBANA;PUBLICA;75240-000;(62) 3551-1148;-16.96819;-48.95119
52032213;COLEGIO ESTADUAL AGNELO RIBEIRO;BELA VISTA DE GOIAS;URBANA;PUBLICA;75240-000;(62) 3551-0132;-16.86308;-49.04187
52032221;COLEGIO ESTADUAL DONA HORMEZINDA MARIA CARNEIRO;BELA VISTA DE GOIAS;URBANA;PUBLICA;75240-000;(62) 3551-1083;-16.97658;-48.95346
52032230;ESCOLA ESTADUAL DR BELEM;BELA VISTA DE GOIAS;URBANA;PUBLICA;75240-000;(62) 3551-3242;-16.97283;-48.95145
52032248;ESCOLA ESTADUAL JOSE PONTES DE OLIVEIRA;BELA VISTA DE GOIAS;URBANA;PUBLICA;75240-000;(62) 9643-3356;-16.98025;-48.96115
52032256;ESCOLA ESTADUAL PEDRO ALVES FERREIRA;BELA VISTA DE GOIAS;URBANA;PUBLICA;75240-000;;-16.97887;-48.94823
52032264;ESCOLA MUNICIPAL SAO VICENTE;BELA VISTA DE GOIAS;URBANA;PUBLICA;75240-000;(62) 3551-7068;-16.96031;-48.94037
52032361;ESCOLA MUNICIPAL DONA ORCINDA JOSE DE OLIVEIRA;BELA VISTA DE GOIAS;RURAL;PUBLICA;75240-000;(62) 3551-7054;-16.78803;-49.09701
52032612;ESCOLA MUNICIPAL NICANOR GOMES PEREIRA;BELA VISTA DE GOIAS;RURAL;PUBLICA;75240-000;(62) 3551-7048;-16.85898;-48.88407
52032620;COLEGIO EXODO;BELA VISTA DE GOIAS;URBANA;PRIVADA;75240-000;(62) 3551-1826;-16.97187;-48.95317
52032639;ESCOLA MUNICIPAL FILOSTRO MACHADO CARNEIRO;BELA VISTA DE GOIAS;URBANA;PUBLICA;75240-000;(62) 3551-7054;-16.95507;-48.96415
52032663;CENTRO DE ENSINO EM PERIODO INTEGRAL PRESIDENTE CASTELO BRANCO;BONFINOPOLIS;URBANA;PUBLICA;75195-000;;-16.61990;-48.96919
52032671;ESCOLA ESTADUAL MARIA APARECIDA DE ALMEIDA;BONFINOPOLIS;URBANA;PUBLICA;75195-000;(62) 8448-7792;-16.61787;-48.97131
52032680;ESCOLA MUNICIPAL HERMINIO LEMES;BONFINOPOLIS;URBANA;PUBLICA;75195-000;(62) 3334-1616;-16.61634;-48.95799
52032710;COLEGIO ESTADUAL HORACIA LOBO;CALDAZINHA;URBANA;PUBLICA;75245-000;(62) 3561-1182;-16.71285;-49.00319
52032841;CENTRO DE ENSINO EM PERIODO INTEGRAL JOSE RESIO;GOIANAPOLIS;URBANA;PUBLICA;75170-000;(62) 8587-1956;-16.50674;-49.02415
52032868;ESCOLA ESTADUAL JOAQUIM SOARES DA SILVA;GOIANAPOLIS;URBANA;PUBLICA;75170-000;;-16.50794;-49.02272
52032876;CMEI CACILDA DE MOURA DUTRA;GOIANAPOLIS;URBANA;PUBLICA;75170-000;(62) 3341-1727;-16.51656;-49.02011
52032892;ESC MUL BRANCA DE NEVE;GOIANAPOLIS;URBANA;PUBLICA;75170-000;(62) 3341-2124;-16.50081;-49.01806
52032914;CENTRO PROMOCIONAL TODOS OS SANTOS I;GOIANIA;URBANA;PUBLICA;74450-080;(62) 3299-7670;-16.65983;-49.32297
52032957;CENTRO DE EDUCACAO DE JOVENS E ADULTOS;GOIANIA;URBANA;PUBLICA;74605-120;(62) 3093-3829;-16.68187;-49.24707
52032965;CENTRO DINAMICO DE EDUCACAO INFANTIL;GOIANIA;URBANA;PRIVADA;74610-260;(62) 3261-6579;-16.67904;-49.23629
52032973;COLEGIO GOIANIENSE ADVENTISTA;GOIANIA;URBANA;PRIVADA;74670-020;(62) 3264-9000;-16.62961;-49.23546
52032981;COLEGIO EXPRESSIVO;GOIANIA;URBANA;PRIVADA;74430-370;(62) 3271-0636;-16.67574;-49.30416
52033007;CENTRO EDUC CASINHA FELIZ;GOIANIA;URBANA;PRIVADA;74110-130;(62) 3223-0373;-16.68142;-49.26970
52033040;ESCOLA NOVA OPCAO LTDA ME;GOIANIA;URBANA;PRIVADA;74645-210;(62) 3261-1129;-16.66199;-49.24019
52033090;COLEGIO SHALLON - UNIDADE I;GOIANIA;URBANA;PRIVADA;74565-080;(62) 3210-4861;-16.64131;-49.27440
52033112;COLEGIO DIMENSAO;GOIANIA;URBANA;PRIVADA;74573-120;(62) 3210-1730;-16.64094;-49.27895
52033120;COLEGIO ADVENTISTA NOVO MUNDO;GOIANIA;URBANA;PRIVADA;74705-300;(62) 3264-9000;-16.66967;-49.21734
52033171;ESCOLA LIDER - PROJETANDO O FUTURO;GOIANIA;URBANA;PRIVADA;74675-720;(62) 3092-7668;;
52033210;COLEGIO AGOSTINIANO NS DE FATIMA;GOIANIA;URBANA;PRIVADA;74075-220;(62) 3213-3022;-16.67206;-49.27104
52033228;COLEGIO ANHANGUERA;GOIANIA;URBANA;PRIVADA;74210-114;(62) 3624-5755;-16.69069;-49.30951
52033236;COLEGIO ATENEU SALESIANO DOM BOSCO;GOIANIA;URBANA;PRIVADA;74015-080;(62) 3093-3545;-16.67964;-49.26223
52033244;COLEGIO CLARETIANO CORACAO DE MARIA;GOIANIA;URBANA;PRIVADA;74020-010;(62) 3223-3636;-16.67031;-49.25307
52033279;CENTRO DE ENSINO E PESQUISA APLICADA A EDUCACAO;GOIANIA;URBANA;PUBLICA;74690-900;(62) 3521-1026;-16.60812;-49.26572
52033295;COLEGIO DINAMICO;GOIANIA;URBANA;PRIVADA;74230-022;(62) 4009-7828;-16.70771;-49.26557
52033317;CENTRO DE ENSINO EM PERIODO INTEGRAL AECIO OLIVEIRA DE ANDRADE;GOIANIA;URBANA;PUBLICA;74565-610;(62) 3998-7257;-16.63567;-49.27561
52033333;COLEGIO ESTADUAL ASSIS CHATEAUBRIAND;GOIANIA;URBANA;PUBLICA;74520-070;(62) 3293-1689;-16.66698;-49.29339
52033341;CENTRO DE ENSINO EM PERIODO INTEGRAL BANDEIRANTE;GOIANIA;URBANA;PUBLICA;74215-010;(62) 8313-9646;-16.68520;-49.28707
52033350;CENTRO DE ENSINO EM PERIODO INTEGRAL CARLOS ALBERTO DE DEUS;GOIANIA;URBANA;PUBLICA;74420-310;;-16.68670;-49.31909
52033368;COLEGIO ESTADUAL CORA CORALINA;GOIANIA;URBANA;PUBLICA;74845-670;(62) 3281-3851;-16.71643;-49.24231
52033376;CENTRO DE ENSINO EM PERIODO INTEGRAL CULTURA E COOPERATIVISMO;GOIANIA;URBANA;PUBLICA;74413-310;(62) 3292-2472;-16.68449;-49.29854
52033384;CENTRO DE ENSINO EM PERIODO INTEGRAL DEPUTADO JOSE DE ASSIS;GOIANIA;URBANA;PUBLICA;74255-460;;-16.70341;-49.28786
52033406;CENTRO DE ENSINO EM PERIODO INTEGRAL DO SETOR SUDOESTE;GOIANIA;URBANA;PUBLICA;74303-020;(62) 8427-2271;-16.70446;-49.30613
52033414;CENTRO DE ENSINO EM PERIODO INTEGRAL DR ANTONIO RAIMUNDO GOMES DA FROTA;GOIANIA;URBANA;PUBLICA;74423-510;(62) 8447-3461;-16.67900;-49.31266
52033422;CENTRO DE ENSINO EM PERIODO INTEGRAL EDMUNDO PINHEIRO DE ABREU;GOIANIA;URBANA;PUBLICA;74455-260;;-16.66716;-49.33078
52033430;COLEGIO ESTADUAL EDMUNDO ROCHA VILA MUTIRAO;GOIANIA;URBANA;PUBLICA;74480-230;(62) 3298-2190;-16.61859;-49.35352
52033457;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS UNIDADE HUGO DE CARVALHO RAMOS;GOIANIA;URBANA;PUBLICA;74810-030;(62) 3201-1745;-16.70047;-49.24255
52033465;CENTRO DE ENSINO EM PERIODO INTEGRAL IRMA GABRIELA;GOIANIA;URBANA;PUBLICA;74730-080;(62) 8431-2709;-16.69230;-49.20975
52033481;COLEGIO ESTADUAL JARDIM AMERICA;GOIANIA;URBANA;PUBLICA;74643-050;(62) 3259-8202;-16.71210;-49.28717
52033490;COLEGIO ESTADUAL JARDIM BALNEARIO MEIA PONTE;GOIANIA;URBANA;PUBLICA;74593-210;(62) 3223-5095;-16.62189;-49.28576
52033503;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS JARDIM GUANABARA;GOIANIA;URBANA;PUBLICA;74675-560;(62) 3201-1502;-16.61699;-49.21729
52033511;COLEGIO ESTADUAL ROBINHO MARTINS DE AZEVEDO;GOIANIA;URBANA;PUBLICA;74465-210;(62) 3932-5991;-16.64407;-49.32622
52033520;COLEGIO ESTADUAL JARDIM VILA BOA;GOIANIA;URBANA;PUBLICA;74360-410;;-16.73089;-49.32159
52033538;COLEGIO ESTADUAL JOSE LOBO;GOIANIA;URBANA;PUBLICA;74430-360;(62) 3271-6159;-16.67237;-49.30415
52033554;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS MAJOR OSCAR ALVELOS;GOIANIA;URBANA;PUBLICA;74890-660;(62) 3273-6524;-16.75129;-49.20054
52033562;CENTRO DE ENSINO EM PERIODO INTEGRAL PEDRO XAVIER TEIXEIRA;GOIANIA;URBANA;PUBLICA;74825-040;;-16.71345;-49.25819
52033570;CENTRO DE ENSINO EM PERIODO INTEGRAL PREUNIVERSITARIO;GOIANIA;URBANA;PUBLICA;74605-170;(62) 3218-5887;-16.67956;-49.24334
52033589;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA;GOIANIA;URBANA;PUBLICA;74450-200;;-16.65549;-49.32840
52033597;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSOR PEDRO GOMES;GOIANIA;URBANA;PUBLICA;74550-408;(62) 3291-8511;-16.66562;-49.28901
52033600;COLEGIO ESTADUAL PROFESSOR WILMAR GONCALVES DA SILVA;GOIANIA;URBANA;PUBLICA;74620-180;;-16.66826;-49.22493
52033619;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSORA OLGA MANSUR;GOIANIA;URBANA;PUBLICA;74655-380;;-16.65387;-49.25213
52033643;CENTRO DE ENSINO EM PERIODO INTEGRAL SENADOR TEOTONIO VILELA;GOIANIA;URBANA;PUBLICA;74493-160;(62) 9164-9226;-16.66227;-49.38968
52033651;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS UNIDADE WALDEMAR MUNDIM;GOIANIA;URBANA;PUBLICA;74690-650;(62) 3638-2650;-16.60332;-49.25339
52033678;COLEGIO EVANGELICO PRESBITERIANO;GOIANIA;URBANA;PRIVADA;74473-380;(62) 3517-6657;-16.62267;-49.31818
52033686;COLEGIO GONCALVES LEDO;GOIANIA;URBANA;PRIVADA;74560-020;(62) 3211-1110;-16.65828;-49.26894
52033708;COLEGIO MARISTA GOIANIA EI EF EM;GOIANIA;URBANA;PRIVADA;74160-010;(62) 4009-5875;-16.69408;-49.26392
52033740;ESC MUL JARBAS JAYME;GOIANIA;URBANA;PUBLICA;74303-310;(62) 3524-1738;-16.70364;-49.30621
52033830;COLEGIO SANTA CLARA;GOIANIA;URBANA;PRIVADA;74515-030;(62) 3233-9751;-16.66634;-49.29323
52033848;COLEGIO SANTO AGOSTINHO;GOIANIA;URBANA;PRIVADA;74055-150;(62) 3223-1326;-16.66757;-49.25534
52033902;COLEGIO DELTA I II III;GOIANIA;URBANA;PRIVADA;74333-260;(62) 3931-2020;-16.71583;-49.30524
52033910;CENTRO DE ENSINO EM PERIODO INTEGRAL DO SETOR FINSOCIAL;GOIANIA;URBANA;PUBLICA;74473-580;(62) 3517-5058;-16.62662;-49.32074
52033929;CENTRO DE ENSINO EM PERIODO INTEGRAL DOMINGOS BAPTISTA DE ABREU;GOIANIA;URBANA;PUBLICA;74495-240;;-16.66113;-49.38182
52033945;CENTRO DE ENSINO EM PERIODO INTEGRAL NOVO HORIZONTE;GOIANIA;URBANA;PUBLICA;74363-810;;-16.71403;-49.31812
52033953;COLEGIO ESTADUAL ANTONIO OLIVEIRA DA SILVA;GOIANIA;URBANA;PUBLICA;74840-690;(62) 3280-2232;-16.72695;-49.28514
52033961;COLEGIO ESTADUAL DAMIANA DA CUNHA;GOIANIA;URBANA;PUBLICA;74550-050;(62) 9218-8587;-16.66713;-49.28361
52033970;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSORA LOUSINHA DE CARVALHO;GOIANIA;URBANA;PUBLICA;74563-290;;-16.65387;-49.26897
52034046;COLEGIO PREVEST;GOIANIA;URBANA;PRIVADA;74020-030;(62) 3209-7240;-16.67190;-49.25769
52034054;COLEGIO PROGRESSIVO;GOIANIA;URBANA;PRIVADA;74423-080;(62) 3558-3611;-16.68705;-49.31675
52034097;COLEGIO ESTADUAL NAZIR SAFATLE;GOIANIA;URBANA;PUBLICA;74480-800;(62) 3298-4110;;
52034119;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS VASCO DOS REIS;GOIANIA;URBANA;PUBLICA;74140-130;(62) 3201-7056;-16.69195;-49.27379
52034151;CENTRO DE ENSINO EM PERIODO INTEGRAL CASTRO ALVES;GOIANIA;URBANA;PUBLICA;74555-390;;-16.65608;-49.28092
52034186;CENTRO DE ENSINO EM PERIODO INTEGRAL JOSE HONORATO;GOIANIA;URBANA;PUBLICA;74045-050;(62) 3212-0043;-16.66767;-49.26436
52034216;COLEGIO META BRASIL LTDA UNIDADE I;GOIANIA;URBANA;PRIVADA;74360-210;(62) 3289-1566;-16.72601;-49.32061
52034275;COLEGIO DE APLICACAO DO INSTITUTO DE EDUCACAO DE GOIAS;GOIANIA;URBANA;PUBLICA;74643-080;(62) 3202-1464;-16.66778;-49.24344
52034291;DEGRAUS CENTRO DE ESTUDOS LTDA;GOIANIA;URBANA;PRIVADA;74313-690;(62) 3287-0466;-16.70637;-49.30410
52034305;ESCOLA MUNICIPAL JARDIM ATLANTICO;GOIANIA;URBANA;PUBLICA;74843-480;(62) 3280-0466;-16.73545;-49.28934
52034313;ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE;GOIANIA;URBANA;PUBLICA;74480-460;(62) 3298-1487;-16.61269;-49.33980
52034321;ESC MUL LORENA PARK;GOIANIA;URBANA;PUBLICA;74483-740;(62) 3573-6375;-16.69783;-49.35803
52034330;ESCOLA MUNICIPAL PRESIDENTE VARGAS;GOIANIA;URBANA;PUBLICA;74445-250;(62) 3524-2189;-16.65547;-49.31506
52034348;ESC MUL BRICE FRANCISCO CORDEIRO;GOIANIA;URBANA;PUBLICA;74690-590;(62) 3524-8952;-16.60045;-49.25569
52034356;COLEGIO LOGOSOFICO GONZALEZ PECOTCHE;GOIANIA;URBANA;PRIVADA;74815-700;(62) 3281-6088;-16.71481;-49.23769
52034364;COLEGIO MASTER;GOIANIA;URBANA;PRIVADA;74360-440;(62) 3289-1333;-16.72768;-49.31946
52034372;ESCOLA SOSSEGO DA MAMAE;AGUAS LINDAS DE GOIAS;URBANA;PRIVADA;72911-506;(61) 9346-2503;;
52034410;EDUCANDARIO ESPIRITA EURIPEDES BARSANULFO;GOIANIA;URBANA;PRIVADA;74465-140;(62) 3299-7300;-16.63929;-49.32433
52034461;ESCOLA NEIO LUCIO NACIFF;GOIANIA;URBANA;PUBLICA;74490-235;(62) 3298-6169;-16.66202;-49.38733
52034500;ESC MUL RAINHA DA PAZ;GOIANIA;URBANA;PUBLICA;74313-380;(62) 3256-3380;-16.70936;-49.30542
52034518;EDUCANDARIO SOL NASCENTE SC LTDA;GOIANIA;URBANA;PRIVADA;74413-120;(62) 3287-2585;-16.69040;-49.30127
52034542;EDUCANDARIO YARA BEROCAN;GOIANIA;URBANA;PRIVADA;74673-050;(62) 3093-7036;-16.64909;-49.22366
52034585;COLEGIO ADVENTISTA SETOR PEDRO LUDOVICO;GOIANIA;URBANA;PRIVADA;74820-060;(62) 3264-9000;-16.70991;-49.25036
52034593;COLEGIO ADVENTISTA JARDIM EUROPA;GOIANIA;URBANA;PRIVADA;74333-230;(62) 3264-9000;-16.71452;-49.30694
52034623;ESCOLA CANTINHO DA EMILIA;GOIANIA;URBANA;PRIVADA;74093-200;(62) 3241-0562;-16.69511;-49.25620
52034640;ESCOLA SESI CANAA;GOIANIA;URBANA;PRIVADA;74415-420;(62) 3236-3815;-16.69087;-49.31393
52034674;CEI VIDEIRA;GOIANIA;URBANA;PRIVADA;74823-470;(62) 3255-7003;-16.71657;-49.25949
52034712;ESCOLA CENTRO EDUCACIONAL NOVO HORIZONTE;GOIANIA;URBANA;PRIVADA;74363-300;(62) 3289-2323;-16.72103;-49.32000
52034720;COLEGIO GALATAS;GOIANIA;URBANA;PRIVADA;74465-420;(62) 3297-1468;-16.64217;-49.32496
52034755;ESCOLA SESI CAMPINAS;GOIANIA;URBANA;PRIVADA;74515-020;(62) 3236-9106;-16.67254;-49.29588
52034763;ESCOLA SESI PLANALTO;GOIANIA;URBANA;PRIVADA;74843-420;(62) 3236-2300;-16.71374;-49.30267
52034798;COLEGIO ESTADUAL ALBERT SABIN;GOIANIA;URBANA;PUBLICA;74460-060;(62) 3297-1145;-16.65801;-49.34235
52034810;CENTRO DE ENSINO EM PERIODO INTEGRAL ANDRELINO RODRIGUES DE MORAIS;GOIANIA;URBANA;PUBLICA;74265-230;(62) 3922-1280;-16.69502;-49.28708
52034836;CENTRO DE ENSINO EM PERIODO INTEGRAL ARY RIBEIRO VALADAO FILHO;GOIANIA;URBANA;PUBLICA;74473-580;(62) 3517-4892;-16.62690;-49.32075
52034860;CENTRO DE ENSINO EM PERIODO INTEGRAL CHICO MENDES;GOIANIA;URBANA;PUBLICA;74720-280;;-16.69227;-49.20890
52034879;CENTRO DE ENSINO EM PERIODO INTEGRAL CORACAO DE JESUS;GOIANIA;URBANA;PUBLICA;74435-120;;-16.66507;-49.30213
52034917;CENTRO DE ENSINO EM PERIODO INTEGRAL DOM ABEL SETOR PEDRO LUDOVICO;GOIANIA;URBANA;PUBLICA;74825-080;;-16.71817;-49.25521
52034925;CENTRO DE ENSINO EM PERIODO INTEGRAL DOM ABEL SETOR UNIVERSITARIO;GOIANIA;URBANA;PUBLICA;74610-240;(62) 3202-8246;-16.67838;-49.23890
52034933;CENTRO DE ENSINO EM PERIODO INTEGRAL DOM FERNANDO GOMES DOS SANTOS II;GOIANIA;URBANA;PUBLICA;74765-290;(62) 3261-1103;-16.66714;-49.19000
52034941;COLEGIO ESTADUAL DOM FERNANDO I;GOIANIA;URBANA;PUBLICA;74765-381;;-16.66503;-49.19122
52035026;COLEGIO ESTADUAL DUQUE DE CAXIAS;GOIANIA;URBANA;PUBLICA;74435-200;(62) 9380-4090;-16.66702;-49.30387
52035042;COLEGIO ESTADUAL EDMUNDO ROCHA VERA CRUZ;GOIANIA;URBANA;PUBLICA;74493-130;(62) 9905-5715;-16.68019;-49.38232
52035050;ESCOLA MUNICIPAL DE TEMPO INTEGRAL EUNICE WEAVER;GOIANIA;URBANA;PUBLICA;74574-003;(62) 3524-3215;-16.64580;-49.27805
52035069;ESCOLA GOVENADOR JOAQUIM SOBROSA;GOIANIA;URBANA;PRIVADA;74354-470;(62) 3288-2127;-16.76610;-49.35279
52035093;CENTRO DE ENSINO EM PERIODO INTEGRAL JARDIM DAS AROEIRAS;GOIANIA;URBANA;PUBLICA;74770-440;(62) 3208-1430;-16.66304;-49.19493
52035115;ESCOLA ESTADUAL VEREADOR JOAO AFONSO SOBRINHO;GOIANIA;URBANA;PUBLICA;74705-130;(62) 3213-3339;-16.67692;-49.22212
52035131;COLEGIO ESTADUAL JOAO BENNIO;GOIANIA;URBANA;PUBLICA;74481-130;;-16.59379;-49.33467
52035140;COLEGIO ESTADUAL JOAO JOSE COUTINHO;GOIANIA;URBANA;PUBLICA;74493-110;;-16.66028;-49.38152
52035182;CENTRO DE ENSINO EM PERIODO INTEGRAL JOAQUIM EDSON DE CAMARGO;GOIANIA;URBANA;PUBLICA;74705-060;(62) 3202-0969;-16.6659;-49.21369
52035212;ESCOLA MUNICIPAL DE TEMPO INTEGRAL JUSCELINO KUBITSCHEK;GOIANIA;URBANA;PUBLICA;74535-030;(62) 3524-1916;-16.68615;-49.28109
52035220;ESCOLA ESTADUAL MAJOR ALBERTO NOBREGA;GOIANIA;URBANA;PUBLICA;74063-450;(62) 3225-4999;-16.65639;-49.26038
52035247;COLEGIO ESTADUAL MENINO JESUS;GOIANIA;URBANA;PUBLICA;74855-130;(62) 9633-2787;-16.72991;-49.22855
52035271;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS MIRIAM BENCHIMOL FERREIRA;GOIANIA;URBANA;PUBLICA;74785-040;(62) 9223-6754;-16.64516;-49.18930
52035280;COLEGIO ESTADUAL MURILO BRAGA;GOIANIA;URBANA;PUBLICA;74645-230;(62) 3202-5081;-16.66570;-49.24954
52035301;ESCOLA ESTADUAL NHANHA DO COUTO;GOIANIA;URBANA;PUBLICA;74543-100;(62) 3291-3607;-16.67103;-49.28386
52035336;COLEGIO ESTADUAL NOSSA SENHORA DE LOURDES;GOIANIA;URBANA;PUBLICA;74480-430;(62) 3298-4110;-16.60633;-49.33762
52035344;COLEGIO ESTADUAL OLAVO BILAC;GOIANIA;URBANA;PUBLICA;74435-090;;-16.66621;-49.30367
52035352;COLEGIO ESTADUAL PARQUE DOS BURITIS;GOIANIA;URBANA;PUBLICA;74485-812;(62) 3299-3101;-16.64593;-49.38955
52035379;CENTRO DE ENSINO EM PERIODO INTEGRAL PARQUE SANTA CRUZ;GOIANIA;URBANA;PUBLICA;74860-260;(62) 3278-7046;-16.73052;-49.22259
52035395;COLEGIO ESTADUAL POLIVALENTE PROFESSOR GOIANY PRATES;GOIANIA;URBANA;PUBLICA;74305-340;(62) 3932-6862;-16.70172;-49.29964
52035409;EMTI PRESIDENTE DUTRA;GOIANIA;URBANA;PUBLICA;74605-060;(62) 3524-5790;-16.68161;-49.24675
52035441;ESCOLA ESTADUAL PROFESSORA MARINETE SILVA;GOIANIA;URBANA;PUBLICA;74550-490;(62) 3291-2625;-16.66325;-49.28538
52035450;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSOR SEBASTIAO FRANCA;GOIANIA;URBANA;PUBLICA;74353-110;(62) 3289-3346;-16.74273;-49.32807
52035468;COLEGIO ESTADUAL PROFESSOR VITOR JOSE DE ARAUJO;GOIANIA;URBANA;PUBLICA;74480-800;(62) 9429-9464;-16.59628;-49.33064
52035492;ESCOLA MUNICIPAL DE TEMPO INTEGRAL ROTARY CLUB DE GOIANIA;GOIANIA;URBANA;PUBLICA;74615-070;(62) 9998-1931;-16.67321;-49.23013
52035506;COLEGIO ESTADUAL COLEMAR NATAL E SILVA;GOIANIA;URBANA;PUBLICA;74070-060;(62) 3212-4047;-16.67034;-49.26833
52035530;ESCOLA MUNICIPAL RUI RODRIGUES;GOIANIA;URBANA;PUBLICA;74735-600;(62) 3524-7340;-16.68192;-49.19558
52035549;COLEGIO ESTADUAL SEBASTIAO ALVES DE SOUZA;GOIANIA;URBANA;PUBLICA;74473-180;(62) 3517-9411;-16.62008;-49.31735
52035573;CENTRO DE ENSINO EM PERIODO INTEGRAL SEVERIANO DE ARAUJO;GOIANIA;URBANA;PUBLICA;74475-417;;-16.61489;-49.34849
52035581;COLEGIO ESTADUAL SOLON AMARAL;GOIANIA;URBANA;PUBLICA;74495-060;;-16.67817;-49.38921
52035603;CENTRO DE ENSINO EM PERIODO INTEGRAL SANTA BERNADETE;GOIANIA;URBANA;PUBLICA;74640-220;;-16.65453;-49.25132
